time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
0.966,-17.98758929,-2.574274379,-8.183994504,0.987149479,0.988009556,-0.343314685,33.2058198,8.495086611,-7.528659107,26.41609461,0.461047826,-15.77257614,-2.90307E-14,-4.61936E-14,38.33189683,-13.29247088,-2.766527925,100.8216254,1.75966932,-19.04558858,-3.38806E-15,-1.24759E-14,6.012457422,10.0458271,7.386078444,-22.99868242,-27.22915743,-3.179324302,87.77915959,71.42625171,2.42134E-15,-3.35825E-15,-28.23375824,-15.813882,3.796600188,87.98400663,72.49670779,-3.9902E-16,2.521E-16
0.967,-17.98121975,-2.578509053,-8.165759697,0.986828699,0.987977044,-0.343374554,33.0006235,8.470024863,-7.470951238,26.50852198,0.462660988,-15.62329511,-2.99247E-14,-4.75223E-14,38.71762369,-13.35051704,-2.702666332,100.9126623,1.761258214,-18.96828927,-3.4775E-15,-1.25538E-14,5.94995345,10.05914123,7.557351917,-22.79215177,-27.23535781,-3.140316482,87.69492572,71.4198604,2.51547E-15,-3.39111E-15,-28.21250586,-15.8381944,3.843295508,87.80594967,72.48995327,-3.5915E-16,1.7554E-16
0.968,-17.97665679,-2.581021126,-8.145470877,0.986516276,0.987956146,-0.343433701,32.79272193,8.442089834,-7.419366175,26.59271872,0.464130499,-15.48117129,-3.08904E-14,-4.90062E-14,39.10303776,-13.40506916,-2.640618363,100.994852,1.762692694,-18.88868266,-3.56951E-15,-1.26128E-14,5.892098516,10.06966802,7.726606084,-22.59007536,-27.24178344,-3.102716729,87.619222,71.41296842,2.60498E-15,-3.43049E-15,-28.19649091,-15.86373794,3.887419883,87.63933079,72.48263831,-3.1929E-16,1.0659E-16
0.969,-17.97401906,-2.581935579,-8.123157335,0.98621221,0.987946811,-0.343492242,32.58230851,8.411464825,-7.373984759,26.66874571,0.46545742,-15.34574203,-3.18892E-14,-5.05761E-14,39.48817382,-13.4561323,-2.580328752,101.0680407,1.763970079,-18.80693404,-3.66343E-15,-1.2657E-14,5.839009655,10.07760777,7.893764235,-22.39243129,-27.24845347,-3.066565984,87.55221654,71.40558778,2.67522E-15,-3.4677E-15,-28.18569788,-15.89047648,3.929051672,87.48404998,72.47478816,-2.7997E-16,3.871E-17
0.97,-17.97341056,-2.581371353,-8.098852406,0.985916484,0.98794901,-0.343550294,32.3695606,8.378332819,-7.334841343,26.73666232,0.466642788,-15.21652386,-3.27862E-14,-5.20365E-14,39.8730498,-13.50370415,-2.521745009,101.1320629,1.765087478,-18.72323257,-3.75647E-15,-1.26997E-14,5.790780817,10.08315174,8.058755732,-22.1991838,-27.25537779,-3.031902995,87.49406383,71.39773554,2.73922E-15,-3.52987E-15,-28.18010009,-15.91837658,3.968270531,87.33999243,72.4664295,-2.4282E-16,-4.11E-17
0.971,-17.97492075,-2.57944066,-8.072592969,0.98562907,0.987962735,-0.343607972,32.15463918,8.342875305,-7.301924541,26.79652573,0.467687602,-15.09301827,-3.36812E-14,-5.34925E-14,40.25766693,-13.54777516,-2.464818011,101.1867424,1.766041814,-18.63778967,-3.85799E-15,-1.27372E-14,5.747483371,10.08648112,8.221515839,-22.01028411,-27.26255685,-2.998764261,87.44490436,71.38943375,2.80539E-15,-3.59965E-15,-28.17966033,-15.94740767,4.005156603,87.20703002,72.45759035,-2.0947E-16,-1.5783E-16
0.972,-17.97862461,-2.576248373,-8.044418939,0.985349926,0.987987995,-0.343665389,31.9376887,8.30527114,-7.275178244,26.84839054,0.468592814,-14.97471653,-3.46534E-14,-5.49542E-14,40.64200997,-13.58832874,-2.409502563,101.2318937,1.766829853,-18.55083731,-3.96208E-15,-1.27769E-14,5.709166715,10.08776592,8.381985524,-21.82567129,-27.26998157,-2.967183989,87.40486433,71.38070941,2.91065E-15,-3.70633E-15,-28.18433154,-15.97754237,4.039789711,87.08502267,72.44830001,-1.7232E-16,-3.2612E-16
0.973,-17.98458295,-2.571891499,-8.014372757,0.985078998,0.988024819,-0.343722656,31.71883694,8.265695479,-7.254502931,26.89230828,0.469359323,-14.86110348,-3.57257E-14,-5.66802E-14,41.02604757,-13.62534162,-2.355757905,101.267324,1.767448228,-18.46262619,-4.06034E-15,-1.2823E-14,5.675859007,10.08716414,8.540111237,-21.64527324,-27.27763327,-2.937194088,87.37405534,71.37159441,3.05716E-15,-3.82279E-15,-28.19405752,-16.0087566,4.072248589,86.97381983,72.43858894,-1.3626E-16,-5.1449E-16
0.974,-17.99284264,-2.566458762,-7.982498901,0.984816222,0.988073253,-0.343779879,31.49819517,8.224318789,-7.23975737,26.92832722,0.469987972,-14.75166337,-3.69354E-14,-5.86856E-14,41.40973266,-13.65878431,-2.303548178,101.2928347,1.767893473,-18.37342371,-4.16003E-15,-1.2879E-14,5.647568004,10.08482098,8.695844694,-21.46900765,-27.2854838,-2.908824169,87.35257422,71.3621254,3.23406E-15,-3.93599E-15,-28.20877362,-16.04102977,4.102610128,86.87326192,72.42848871,-9.531E-17,-7.0559E-16
0.975,-18.00343705,-2.560030265,-7.948843419,0.984561523,0.988133357,-0.343837159,31.27585826,8.181305942,-7.230760575,26.95649211,0.470479542,-14.64588492,-3.81134E-14,-6.05574E-14,41.79300302,-13.68862158,-2.252842834,101.308223,1.768162052,-18.28351196,-4.25476E-15,-1.29358E-14,5.62428199,10.08086829,8.849142656,-21.29678307,-27.29349557,-2.882101572,87.34050279,71.35234364,3.42616E-15,-4.04267E-15,-28.22840755,-16.07434484,4.130948666,86.78318177,72.41803186,-6.251E-17,-8.9071E-16
0.976,-18.01638644,-2.552677242,-7.913453447,0.984314819,0.988205208,-0.343894594,31.05190499,8.136815385,-7.227294009,26.97684414,0.470834752,-14.54326569,-3.93177E-14,-6.24174E-14,42.17578184,-13.71481313,-2.203616994,101.3132844,1.768250388,-18.19318552,-4.34759E-15,-1.29985E-14,5.605970786,10.075424,8.999966691,-21.1284999,-27.30162177,-2.857051399,87.33790778,71.34229477,3.63075E-15,-4.1537E-15,-28.25288013,-16.10868844,4.157335305,86.70340602,72.40725181,-1.939E-17,-1.07148E-15
0.977,-18.03169851,-2.544461897,-7.876376778,0.984076021,0.988288894,-0.343952275,30.82639846,8.09099839,-7.229104039,26.98942095,0.471054259,-14.44331731,-4.05501E-14,-6.41076E-14,42.5579784,-13.73731426,-2.155851755,101.3078136,1.768154905,-18.10274922,-4.443E-15,-1.30737E-14,5.592586834,10.06859184,9.148282949,-20.96405153,-27.30980664,-2.833696564,87.34484069,71.33202862,3.84186E-15,-4.2821E-15,-28.28210607,-16.14405082,4.181837276,86.63375648,72.3961827,3.785E-17,-1.2566E-15
0.978,-18.04936891,-2.535437319,-7.837661423,0.983845034,0.988384514,-0.344010285,30.59938655,8.043998376,-7.235904574,26.9942567,0.471138659,-14.34556966,-4.18498E-14,-6.57934E-14,42.93948882,-13.7560766,-2.109534434,101.2916074,1.767872054,-18.01251585,-4.54438E-15,-1.31576E-14,5.584066327,10.06046106,9.294061925,-20.8033254,-27.31798573,-2.812057841,87.36133776,71.32159896,4.06816E-15,-4.43872E-15,-28.3159948,-16.1804259,4.204517339,86.57405153,72.38485934,1.1679E-16,-1.45529E-15
0.979,-18.06938186,-2.525647481,-7.79735522,0.983621759,0.988492176,-0.344068701,30.3709025,7.995950334,-7.247379937,26.99138235,0.471088492,-14.24957586,-4.31887E-14,-6.75598E-14,43.32019683,-13.77104893,-2.064658768,101.2644661,1.767398349,-17.92280381,-4.64631E-15,-1.32486E-14,5.580330398,10.05110632,9.437278239,-20.64620409,-27.3260863,-2.792153931,87.38741995,71.31106317,4.29717E-15,-4.56712E-15,-28.35445122,-16.2178112,4.225433249,86.52410731,72.37331698,1.9574E-16,-1.6643E-15
0.98,-18.09171083,-2.51512732,-7.75550546,0.983406092,0.988611996,-0.344127591,30.14096559,7.946980331,-7.263187899,26.98082587,0.470904246,-14.15491708,-4.45116E-14,-6.93515E-14,43.69997468,-13.78217805,-2.021225045,101.2261958,1.766730406,-17.83393476,-4.74735E-15,-1.33512E-14,5.581286348,10.04058773,9.577910427,-20.4925664,-27.33402776,-2.774001512,87.42309299,71.30048196,4.53921E-15,-4.69226E-15,-28.39737654,-16.25620777,4.244637258,86.48373901,72.36159126,2.6383E-16,-1.89338E-15
0.981,-18.11631918,-2.50390287,-7.712158529,0.983197931,0.988744094,-0.344187016,29.90958188,7.897205089,-7.282962787,26.96261268,0.470586366,-14.06120522,-4.57377E-14,-7.11456E-14,44.07868397,-13.78940963,-1.979240189,101.1766101,1.765864971,-17.74623118,-4.8488E-15,-1.34582E-14,5.586828897,10.02895092,9.715940715,-20.34228847,-27.34172214,-2.757615305,87.46834748,71.28991902,4.79428E-15,-4.82718E-15,-28.44466907,-16.29562006,4.262175683,86.45276198,72.34971801,3.2866E-16,-2.12736E-15
0.982,-18.14316085,-2.491991483,-7.667359596,0.982997169,0.988888594,-0.344247025,29.67674502,7.846731669,-7.30631879,26.93676608,0.470135258,-13.96808731,-4.68945E-14,-7.28548E-14,44.45617665,-13.79268911,-1.938717781,101.115532,1.764798958,-17.66001402,-4.95011E-15,-1.35693E-14,5.596841458,10.0162273,9.851354829,-20.19524477,-27.34907461,-2.743008125,87.52315899,71.27944063,5.03578E-15,-4.92843E-15,-28.49622501,-16.33605581,4.27808854,86.43099276,72.33773314,4.0652E-16,-2.34885E-15
0.983,-18.1721812,-2.479402116,-7.621152348,0.982803702,0.989045621,-0.344307661,29.44243718,7.795657221,-7.332853365,26.90330777,0.4695513,-13.87524972,-4.80883E-14,-7.45756E-14,44.83229597,-13.79196268,-1.899678037,101.0427963,1.763529481,-17.57560033,-5.05624E-15,-1.36629E-14,5.61119742,10.00243439,9.984141819,-20.05130922,-27.35598409,-2.730190934,87.58748827,71.26911531,5.28651E-15,-5.02969E-15,-28.55193919,-16.37752584,4.292409231,86.4182501,72.32567244,5.0284E-16,-2.57196E-15
0.984,-18.20331763,-2.466135663,-7.573578726,0.982617428,0.989215297,-0.344368954,29.20662993,7.744068826,-7.362150659,26.86225849,0.468834855,-13.78242015,-4.93481E-14,-7.63483E-14,45.20687749,-13.78717814,-1.862147723,100.9582508,1.762053884,-17.49330082,-5.16455E-15,-1.37501E-14,5.629761431,9.987576233,10.11429387,-19.91035616,-27.36234388,-2.719172886,87.66128144,71.25901337,5.56818E-15,-5.11901E-15,-28.61170585,-16.42004388,4.305164305,86.41435577,72.31357147,6.1055E-16,-2.80376E-15
0.985,-18.23650045,-2.452185366,-7.524678729,0.982438245,0.989397743,-0.344430924,28.96928535,7.69204342,-7.393785048,26.81363864,0.467986279,-13.68937129,-5.07097E-14,-7.80678E-14,45.57975016,-13.77828588,-1.826160019,100.8617587,1.760369779,-17.41341763,-5.27292E-15,-1.38329E-14,5.65239068,9.971643952,10.24180616,-19.77226133,-27.36804232,-2.70996136,87.74447033,71.24920651,5.88513E-15,-5.20398E-15,-28.67541939,-16.46362633,4.316373282,86.41913534,72.30146539,7.1067E-16,-3.03014E-15
0.986,-18.27165364,-2.437537273,-7.474490248,0.98226606,0.989593074,-0.344493583,28.73035702,7.639647795,-7.427324653,26.75746904,0.467005934,-13.59592305,-5.21912E-14,-7.98814E-14,45.95073729,-13.76523982,-1.791754326,100.7531997,1.758475067,-17.33624201,-5.37077E-15,-1.39049E-14,5.678936156,9.954616365,10.36667671,-19.63690282,-27.3729635,-2.702561999,87.83697271,71.23976737,6.2276E-15,-5.30089E-15,-28.74297504,-16.50829202,4.326048536,86.43241889,72.28938879,8.116E-16,-3.2614E-15
0.987,-18.30869556,-2.422170733,-7.423048929,0.982100779,0.989801396,-0.344556929,28.48979115,7.586938674,-7.462334824,26.69377169,0.465894206,-13.50194406,-5.36867E-14,-8.17496E-14,46.31965764,-13.7479983,-1.758976025,100.6324722,1.756367974,-17.26205214,-5.4558E-15,-1.39706E-14,5.709243883,9.936460676,10.48890624,-19.50416191,-27.37698804,-2.696978727,87.93869269,71.23076908,6.60046E-15,-5.42604E-15,-28.81426952,-16.5540619,4.334195244,86.45404153,72.27737553,9.0628E-16,-3.52088E-15
0.988,-18.3475398,-2.406058968,-7.370388109,0.981942317,0.990022808,-0.344620951,28.2475277,7.53396286,-7.498381653,26.62257056,0.464651512,-13.40735436,-5.51885E-14,-8.37701E-14,46.68632649,-13.72652504,-1.727876165,100.4994943,1.754047072,-17.19111105,-5.54524E-15,-1.40345E-14,5.743156124,9.917133277,10.60849813,-19.37392391,-27.37999377,-2.693213771,88.0495211,71.22228477,6.99069E-15,-5.59352E-15,-28.88920171,-16.60095878,4.340811402,86.48384389,72.26545859,1.01264E-15,-3.79991E-15
0.989,-18.38809591,-2.389169654,-7.316538769,0.981790597,0.990257394,-0.344685627,28.00350159,7.480757458,-7.535035336,26.54389253,0.463278321,-13.31212586,-5.67111E-14,-8.58883E-14,47.05055662,-13.70078999,-1.698511113,100.3542056,1.751511305,-17.12366462,-5.63902E-15,-1.40983E-14,5.780512531,9.896580593,10.72545825,-19.24607888,-27.38185662,-2.691267667,88.16933589,71.21438719,7.40589E-15,-5.77728E-15,-28.96767324,-16.64900695,4.345887896,86.52167249,72.25366994,1.12633E-15,-4.09685E-15
0.99,-18.43027012,-2.371465567,-7.261529555,0.981645545,0.99050523,-0.344750924,27.75764382,7.427350163,-7.571873496,26.45776824,0.461775169,-13.21628353,-5.82267E-14,-8.77074E-14,47.41215936,-13.67077022,-1.670942135,100.196568,1.748760011,-17.05993966,-5.73117E-15,-1.41491E-14,5.821151256,9.874740012,10.83979494,-19.12052229,-27.38245138,-2.691139264,88.29800256,71.20714815,7.839E-15,-5.92739E-15,-29.04958898,-16.69823189,4.349408639,86.56738,72.24204035,1.22644E-15,-4.41442E-15
0.991,-18.47396611,-2.352905248,-7.205386839,0.981507099,0.990766373,-0.344816797,27.50988273,7.373759606,-7.608484373,26.36423305,0.460142672,-13.11990636,-5.97378E-14,-8.91818E-14,47.77094556,-13.63645077,-1.645234929,100.0265672,1.745792938,-17.00014227,-5.83357E-15,-1.41953E-14,5.864909989,9.851540881,10.95151898,-18.99715557,-27.38165256,-2.692825712,88.43537465,71.20063814,8.27429E-15,-6.05362E-15,-29.13485756,-16.74865986,4.351350768,86.62082539,72.23059927,1.3081E-15,-4.74121E-15
0.992,-18.51908564,-2.3334437,-7.148134826,0.981375203,0.991040866,-0.344883192,27.26014515,7.319995757,-7.644469835,26.26332801,0.458381546,-13.02312649,-6.12346E-14,-9.04722E-14,48.12672656,-13.59782538,-1.621459112,99.84421346,1.742610264,-16.94445613,-5.94262E-15,-1.42439E-14,5.911626931,9.82690553,11.06064353,-18.87588661,-27.37933519,-2.696322454,88.58129421,71.19492582,8.70523E-15,-6.17659E-15,-29.22339177,-16.80031753,4.351684897,86.68187399,72.21937473,1.38189E-15,-5.06312E-15
0.993,-18.56552928,-2.313033109,-7.08979571,0.981249812,0.991328733,-0.344950045,27.00835764,7.266060415,-7.679448251,26.15510086,0.456492626,-12.92612893,-6.26972E-14,-9.17552E-14,48.47931509,-13.55489732,-1.599687629,99.64954205,1.739212607,-16.89304116,-6.06293E-15,-1.42928E-14,5.961141688,9.800750379,11.16718412,-18.75663015,-27.37537573,-2.701623197,88.73559235,71.19007763,9.13509E-15,-6.28979E-15,-29.31510896,-16.85323159,4.350375441,86.75039742,72.20839314,1.45459E-15,-5.37689E-15
0.994,-18.61319701,-2.291623593,-7.030389879,0.981130887,0.991629981,-0.345017281,26.75444764,7.211947732,-7.713057177,26.03960701,0.454476878,-12.82915063,-6.41397E-14,-9.30747E-14,48.82852618,-13.50768002,-1.579996142,99.44261426,1.735601036,-16.84603217,-6.18752E-15,-1.43327E-14,6.0132961,9.77298707,11.27115871,-18.63930801,-27.36965288,-2.708719882,88.89808971,71.1861573,9.56006E-15,-6.38562E-15,-29.40993127,-16.90742832,4.347380978,86.8262735,72.19767922,1.52513E-15,-5.67925E-15
0.995,-18.6619888,-2.269163963,-6.969936163,0.981018402,0.991944597,-0.345084815,26.49834469,7.157644773,-7.744955883,25.91691057,0.452335421,-12.73248011,-6.56292E-14,-9.45189E-14,49.17417796,-13.45619776,-1.56246239,99.22351751,1.731777076,-16.80353776,-6.31089E-15,-1.43586E-14,6.067934971,9.743523639,11.37258767,-18.5238493,-27.36204847,-2.717602647,89.06859707,71.18322546,9.98503E-15,-6.47493E-15,-29.50778593,-16.96293318,4.342654678,86.90938595,72.18725588,1.60434E-15,-5.96208E-15
0.996,-18.71180522,-2.245602489,-6.9084521,0.980912338,0.992272546,-0.345152554,26.23998154,7.103132153,-7.774827616,25.78708529,0.450069543,-12.63645515,-6.71818E-14,-9.59795E-14,49.51609245,-13.40048622,-1.547165502,98.99236564,1.727742715,-16.76563937,-6.44192E-15,-1.43705E-14,6.124906743,9.712265701,11.47149384,-18.41019057,-27.35244827,-2.728259776,89.2469159,71.18133924,1.03953E-14,-6.55122E-15,-29.60860537,-17.01977038,4.33614477,86.99962407,72.17714411,1.68274E-15,-6.24002E-15
0.997,-18.76254791,-2.220887651,-6.845954229,0.980812686,0.992613776,-0.345220396,25.97929522,7.048384684,-7.802381634,25.65021546,0.447680714,-12.54146002,-6.87786E-14,-9.75383E-14,49.85409632,-13.340593,-1.534185309,98.74929885,1.723500399,-16.73239055,-6.58008E-15,-1.43649E-14,6.184064092,9.679117633,11.56790258,-18.29827579,-27.34074283,-2.740677651,89.43283895,71.18055189,1.0785E-14,-6.59711E-15,-29.71232735,-17.07796249,4.327795056,87.0968824,72.16736289,1.7644E-15,-6.50331E-15
0.998,-18.81412013,-2.194968918,-6.782458417,0.980719445,0.992968209,-0.345288229,25.71622813,6.993372068,-7.827355089,25.50639682,0.445170605,-12.44792426,-7.03081E-14,-9.91324E-14,50.18802153,-13.27657805,-1.523601637,98.49448359,1.719053034,-16.70381638,-6.71918E-15,-1.43572E-14,6.245264438,9.643983794,11.66184176,-18.18805635,-27.32682827,-2.754840681,89.62615091,71.18091238,1.12016E-14,-6.63106E-15,-29.81889502,-17.13752999,4.317545463,87.20106017,72.1579291,1.86751E-15,-6.76768E-15
0.999,-18.86642714,-2.167797482,-6.717980187,0.980632623,0.99333575,-0.345355936,25.45072902,6.938059626,-7.849514575,25.35573725,0.442541099,-12.35631926,-7.18074E-14,-1.00826E-13,50.51770599,-13.20851402,-1.515493594,98.22811215,1.714403975,-16.67991313,-6.86182E-15,-1.43604E-14,6.308370399,9.606769704,11.75334189,-18.07949095,-27.31060706,-2.770731239,89.826629,71.18246513,1.16404E-14,-6.66881E-15,-29.9282569,-17.19849089,4.305332629,87.31206085,72.14885745,1.97821E-15,-7.02119E-15
1,-18.91937668,-2.139326993,-6.652535051,0.980552237,0.99371628,-0.345423392,25.18275386,6.882409037,-7.868657466,25.19835751,0.439794305,-12.26715531,-7.3319E-14,-1.02499E-13,50.84299408,-13.1364865,-1.509938882,97.95040208,1.70955702,-16.66064808,-7.01192E-15,-1.43718E-14,6.373250156,9.567383222,11.84243606,-17.97254546,-27.29198869,-2.788329582,90.03404365,71.18524967,1.20678E-14,-6.7147E-15,-30.04036677,-17.26086031,4.291090516,87.42979149,72.14016045,2.08511E-15,-7.25788E-15
1.001,-18.97287927,-2.109514264,-6.586138857,0.980478313,0.994109659,-0.345490465,24.9122667,6.8263791,-7.884612986,25.03439176,0.436932563,-12.1809787,-7.4828E-14,-1.04001E-13,51.16373717,-13.06059425,-1.507013103,97.66159547,1.704516394,-16.6459596,-7.15781E-15,-1.43903E-14,6.439777753,9.525735695,11.92916004,-17.86719268,-27.27089043,-2.807613764,90.24815922,71.18930037,1.24893E-14,-6.7709E-15,-30.15518362,-17.32465015,4.27475106,87.55416211,72.1318483,2.19065E-15,-7.47448E-15
1.002,-19.02684859,-2.078319942,-6.518808113,0.98041088,0.994515729,-0.345557017,24.63924044,6.769926523,-7.897242964,24.86398798,0.433958455,-12.09836746,-7.63054E-14,-1.05287E-13,51.47979405,-12.98094921,-1.506789106,97.36195794,1.699286732,-16.6357574,-7.30391E-15,-1.44073E-14,6.507833329,9.481743061,12.01355225,-17.76341214,-27.24723787,-2.828559546,90.46873468,71.1946462,1.29007E-14,-6.83634E-15,-30.27267139,-17.38986867,4.256244833,87.68508506,72.12392891,2.30298E-15,-7.68946E-15
1.003,-19.08120174,-2.045709157,-6.450560319,0.980349979,0.994934309,-0.345622907,24.36365741,6.713006718,-7.906442338,24.68730821,0.430874812,-12.01992788,-7.76302E-14,-1.06464E-13,51.79103133,-12.89767647,-1.509336352,97.05177753,1.693873063,-16.62992302,-7.44376E-15,-1.44204E-14,6.577303274,9.435326924,12.09565377,-17.66118975,-27.22096556,-2.851140304,90.69552432,71.20131053,1.33159E-14,-6.92185E-15,-30.39279881,-17.45652023,4.235501726,87.82247424,72.11640788,2.42942E-15,-7.91909E-15
1.004,-19.13585945,-2.01165212,-6.381414274,0.980295654,0.995365199,-0.345687989,24.08550997,6.655574592,-7.912139361,24.50452875,0.427684708,-11.94629002,-7.88823E-14,-1.07485E-13,52.0973237,-12.81091417,-1.514720327,96.73136336,1.688280781,-16.62831049,-7.58232E-15,-1.44134E-14,6.648080323,9.386415564,12.17550832,-17.56051752,-27.19201745,-2.875326922,90.9282786,71.20931097,1.37482E-14,-7.02745E-15,-30.51553905,-17.52460495,4.212451654,87.96624439,72.10928843,2.56183E-15,-8.15958E-15
1.005,-19.19074637,-1.976124687,-6.311390385,0.980247953,0.995808182,-0.345752113,23.80480095,6.597585362,-7.914295568,24.31584013,0.424391471,-11.87810379,-8.01426E-14,-1.08411E-13,52.39855423,-12.72081325,-1.523001973,96.40104411,1.682515622,-16.63074719,-7.72177E-15,-1.43994E-14,6.720063591,9.334944907,12.25316225,-17.46139314,-27.16034741,-2.901087697,91.1667448,71.21865923,1.41807E-14,-7.13739E-15,-30.64086948,-17.59411845,4.187025256,88.11631033,72.10257146,2.70483E-15,-8.40386E-15
1.006,-19.24579116,-1.939108869,-6.240510947,0.980206931,0.996263022,-0.345815127,23.52154405,6.538995328,-7.912905461,24.12144698,0.42099867,-11.81603446,-8.15316E-14,-1.09431E-13,52.69461456,-12.62753711,-1.534237184,96.0611664,1.676583637,-16.63703494,-7.86542E-15,-1.43747E-14,6.793158554,9.280859421,12.32866445,-17.36381963,-27.12591957,-2.92838823,91.41066791,71.22936105,1.46209E-14,-7.24082E-15,-30.76877121,-17.66505157,4.159154602,88.27258618,72.09625555,2.85271E-15,-8.65521E-15
1.007,-19.30092666,-1.90059328,-6.168800416,0.980172645,0.996729468,-0.345876878,23.23576414,6.479762645,-7.907995963,23.92156777,0.41751012,-11.76075795,-8.29753E-14,-1.10501E-13,52.98540506,-12.5312612,-1.548476327,95.71209292,1.670491155,-16.64695125,-8.01349E-15,-1.43315E-14,6.867276977,9.224112932,12.40206635,-17.26780489,-27.08870865,-2.957191329,91.65979135,71.24141611,1.50377E-14,-7.33285E-15,-30.89922882,-17.73739018,4.12877389,88.43498459,72.09033696,3.00087E-15,-8.91578E-15
1.008,-19.35609002,-1.860573527,-6.096285666,0.980145154,0.997207253,-0.345937211,22.94749743,6.419848051,-7.899625638,23.71643449,0.413929869,-11.71295623,-8.43746E-14,-1.11563E-13,53.27083487,-12.43217246,-1.565763828,95.35420052,1.664244755,-16.66025072,-8.16046E-15,-1.42789E-14,6.942336799,9.164669364,12.47342184,-17.17336125,-27.04870026,-2.987456906,91.91385781,71.25481805,1.5438E-14,-7.41185E-15,-31.03222982,-17.81111499,4.095820127,88.60341596,72.08480973,3.15255E-15,-9.18069E-15
